date,operating_income,expenses,assets,liabilities,equity,revenue,cash_flow,net_income,debt_to_equity,roa,profit_margin,interest_expense,tax_expense,dividend_payout,roa_calc,profit_margin_calc,debt_to_equity_calc,anomaly_dividend,anomaly_leverage,anomaly_neg_equity,balance_diff,operating_margin,roe,cost_to_income_ratio,liquidity_ratio
2015-01-28,5628109.95,2061289.41,291122458.0,383249155.0,41884419.45,4032120.62,1756749.04,3566820.54,9.15,0.01,0.88,750550.73,1161930.9,419051.39,0.012251959414275074,0.8846016466640325,9.150160370672154,False,False,False,-134011116.44999999,1.395818845816175,0.08515864817603434,0.3662489589422466,0.004583830171784723
2015-01-29,6331731.12,3818755.62,93504402.34,139307352.6,19481093.6,11593362.32,2827313.62,2512975.5,7.15,0.03,0.22,1138305.09,439016.44,2847541.19,0.02687547791453003,0.21675985194258984,7.150900019288444,True,False,False,-65284043.859999985,0.546151405022249,0.128995607310259,0.603113990096282,0.020295508939274755
2015-02-02,1585464.34,1133856.59,349210276.0,393925002.0,32081708.27,3055985.25,5341507.67,451607.75,12.28,0.0012932258327930763,0.15,454521.18,1328371.26,233600.59,0.0012932258327930763,0.14777811836624538,12.2788038181983,False,True,False,-76796434.26999998,0.5188062802331916,0.014076798722788211,0.7151574219575321,0.013559707159689245
2015-02-03,9539969.84,1293741.44,407952482.4,129594066.4,15195894.33,14903563.34,1668299.45,8246228.4,8.53,0.02,0.55,457641.18,797028.73,1677245.97,0.020213698300074374,0.5533058243774338,8.528228979860247,False,False,False,263162521.66999996,0.6401133488925743,0.5426616045703971,0.13561273900211826,0.012873270330531119
2015-02-04,9690688.3,2742654.98,467230018.8,385231484.5,45192958.22,4030619.6,4602840.09,6948033.32,8.52,0.01,1.72,450072.44,1173246.3,1081806.68,0.014870691180855267,1.7238127160399856,8.524148444204235,False,False,False,36805576.07999998,2.4042676465921025,0.1537415029610779,0.2830196261704135,0.01194824482213369
2015-02-05,8275576.13,2385164.52,155588936.8,168003120.1,31078303.38,14849472.92,1155848.76,5890411.61,5.41,0.04,0.4,208304.54,865109.89,1472961.31,0.037858807516448045,0.3966747938956476,5.405800890923667,False,False,False,-43492486.67999998,0.5572976343728704,0.18953452953904462,0.28821733768522534,0.006879924368737959
2015-02-12,1309496.69,1301161.85,284431089.8,309522688.8,58681450.35,8079855.76,3142452.91,8334.84,5.27,2.9303547674273968e-05,0.0010315580188030487,720803.89,1098116.85,447303.9,2.9303547674273968e-05,0.0010315580188030487,5.274625745510395,True,False,False,-83773049.35000002,0.16206931520767642,0.00014203534422356007,0.9936350812769142,0.010152576931219784
2015-02-15,6962700.56,2365808.56,389871689.2,134886634.8,25452451.69,7557323.9,3441633.45,4596892.0,5.3,0.01,0.61,621004.49,831831.0,236477.47,0.011790781755486339,0.6082698136042575,5.2995537106940285,False,False,False,229532602.70999998,0.9213182671712667,0.18060704155293889,0.33978318320786727,0.02551500713990679
2015-02-21,7976195.41,3874822.12,186407760.2,387238606.6,20385517.8,10958139.5,3362123.74,4101373.29,19.0,0.02,0.37,1382938.59,1495431.46,2751587.28,0.022002159596787002,0.37427642621267965,18.995769957827612,False,True,False,-221216364.20000005,0.7278786157084421,0.2011905378238663,0.48579829365038085,0.008682305128406068
2015-02-23,9053446.15,4541244.3,212061383.4,151965274.8,20548351.51,9230479.0,3069433.12,4512201.85,7.4,0.02,0.49,769713.99,514433.18,2721463.89,0.02127781012108591,0.48883723694079145,7.395497138835932,False,False,False,39547757.09,0.9808208382251886,0.21958948131698566,0.5016039444825107,0.020198253344651602
2015-02-24,6381099.81,1423128.38,89439236.04,240577688.4,40348591.8,12133717.12,5207516.58,4957971.43,5.96,0.06,0.41,339609.27,1364647.28,1029921.99,0.05543396443796368,0.4086110942728159,5.962480415487512,False,False,False,-191487044.15999997,0.5258981849413678,0.12287842546217437,0.2230224291069348,0.02164588335116782
2015-02-27,2763845.76,2624301.25,187485939.8,257969042.1,28562690.25,2521805.17,7535481.05,139544.51,9.03,0.0007442931995266346,0.06,1731340.2,638285.92,227255.16,0.0007442931995266346,0.05533516691140736,9.031678733413425,True,False,False,-99045792.55000001,1.0959790997652685,0.004885552053346936,0.9495107462147238,0.02921079594922448
2015-03-02,4498095.61,3989874.28,320267450.0,397662387.8,28388474.51,5822877.01,5190750.88,508221.33,14.01,0.0015868653839158492,0.09,449792.51,434581.36,843247.89,0.0015868653839158492,0.08728010726092943,14.00788153163782,True,True,False,-105783412.31,0.7724867968660737,0.017902382525731567,0.8870141112896441,0.0130531602667201
2015-03-03,3442141.29,2539799.76,282055742.5,354519609.6,55702455.76,4734141.23,6562011.58,902341.53,6.36,0.003199160286552223,0.19,300735.66,1044832.17,652199.14,0.003199160286552223,0.1906030019302994,6.364523875347359,False,False,False,-128166322.86000001,0.7270888473261706,0.016199313256274286,0.7378545928310803,0.01850958706460225
2015-03-04,8458637.58,2859756.21,463726388.0,256894264.1,47734449.5,11949723.73,1017777.03,5598881.37,5.38,0.01,0.47,1644416.85,1425746.22,2042865.12,0.012073674293471521,0.4685364696711695,5.381737231514527,False,False,False,159097674.39999998,0.7078521454654584,0.11729225807872781,0.3380870953452057,0.003961851906525304
2015-03-05,4210779.94,2483432.36,273633567.3,236363397.3,11631163.69,5289342.43,3010917.81,1727347.58,20.32,0.01,0.33,1199637.31,438668.42,101164.48,0.006312630416816556,0.32657132769526515,20.32156055917394,False,True,False,25639006.310000002,0.7960876036532202,0.14851029751091055,0.5897796596798643,0.012738511310947382
2015-03-07,5884264.75,3018381.49,433141231.0,96498600.97,16214131.57,3336953.7,5267339.91,2865883.26,5.95,0.01,0.86,1584777.97,130271.73,329823.86,0.0066165099392258035,0.8588321917681985,5.951512145648636,False,False,False,320428498.46000004,1.7633642174897421,0.17675218975665433,0.5129581380579452,0.05458462461686402
2015-03-13,2788441.13,1718351.03,445088444.2,386330961.9,10898089.9,10794288.74,1492015.36,1070090.1,26.25839999999999,0.0024042190129725236,0.1,643656.58,1244649.75,2895356.44,0.0024042190129725236,0.09913484119010144,35.44941961801948,True,True,False,47859392.400000036,0.25832560135870514,0.09819061044816671,0.616240741650515,0.0038620134215030934
2015-03-15,8339152.86,2339303.77,412666430.1,294414429.5,58209093.94,9840951.56,2281124.79,5999849.09,5.06,0.01,0.61,696907.92,1454969.38,167955.57,0.01453922260782414,0.6096818029658099,5.057876863767587,False,False,False,60042906.660000026,0.8473929384934398,0.10307408488756835,0.28052055277950616,0.007748006080659848
2015-03-23,6609683.14,3523517.35,489024590.4,353294420.8,26509797.68,5033326.69,4017805.61,3086165.8,13.33,0.01,0.61,1039304.54,749614.94,255372.02,0.006310860150152482,0.6131463324507552,13.326937650170706,False,True,False,109220371.91999996,1.3131838140234047,0.11641604501298479,0.5330841547723573,0.011372400393139748
2015-03-27,3926649.9,1303450.98,437906517.0,392775203.7,16812975.46,2779262.91,7127629.76,2623198.92,23.36,0.01,0.94,1542055.98,762429.13,1561803.23,0.005990317152553361,0.9438469856743419,23.361433235566025,False,True,False,28318337.840000033,1.4128385932369383,0.15602228922779857,0.33194988430213757,0.01814684250140203
2015-03-31,5249934.33,1594274.86,394164410.4,162625365.0,28312546.82,2584958.68,5675351.66,3655659.47,5.74,0.01,1.41,1327263.0,1086309.33,2543145.91,0.009274453435027833,1.4142042185370638,5.743932752991382,False,False,False,203226498.57999998,2.0309548352239037,0.12911800175523735,0.3036752004476978,0.034898317737826444
2015-04-03,7847065.44,4235989.39,229398362.5,309483312.7,45046444.51,8220868.81,5073595.71,3611076.05,6.87,0.02,0.44,1398515.89,645683.77,407777.06,0.015741507527108,0.4392572285799559,6.870316094121409,False,False,False,-125131394.70999998,0.9545299434111759,0.08016339778377772,0.5398182826929502,0.01639376180168437
2015-04-06,5444160.37,1422429.33,80677539.22,207083682.4,15990825.51,8049380.14,1104356.09,4021731.04,12.95,0.05,0.5,687978.9,239419.85,2936969.84,0.04984945102295598,0.4996323903271389,12.950155842204547,False,True,False,-142396968.69,0.6763452930923449,0.25150240289251957,0.261276162590339,0.005332897682719592
2015-04-08,4847869.17,4533511.18,110824830.1,348919315.3,16669488.03,3060783.36,2734829.27,314357.98,20.93,0.0028365302226617175,0.1,870396.19,87466.51,1513656.72,0.0028365302226617175,0.10270507351425225,20.931615576438315,True,True,False,-254763973.23,1.5838655010199743,0.01885828643532731,0.9351554303599328,0.007837999073363423
2015-04-09,1228772.14,558508.66,483401800.2,392680950.6,43792203.56,5361690.68,1173196.25,670263.48,8.97,0.0013865556142378635,0.13,1969769.98,371580.26,1155951.06,0.0013865556142378635,0.12500972547711386,8.966914625841678,True,False,False,46928646.03999996,0.22917624557931415,0.015305543578816885,0.45452581631611544,0.002987657660009749
2015-04-14,5577136.22,3123687.02,277763838.3,383297914.6,38904593.74,4270413.42,2807593.17,2453449.2,9.85,0.01,0.57,579413.21,64455.39,2674479.42,0.008832860371659115,0.5745226418851035,9.852253365286009,True,False,False,-144438670.04000002,1.3059944486592587,0.06306322632222916,0.5600879908219276,0.0073248328860070445
2015-04-17,4693446.31,4178496.03,338371841.6,344505547.4,43527994.64,14548935.41,7743742.4,514950.28,7.91,0.0015218473191062362,0.04,1802049.89,1168636.35,2515683.0,0.0015218473191062362,0.035394361545247936,7.914574292917621,True,False,False,-49661700.43999994,0.32259723325007184,0.011830324007777447,0.8902831211890437,0.022477845301599346
2015-04-18,7799960.25,2038178.08,147217182.1,186876930.3,16184231.0,2655418.06,2043457.83,5761782.16,11.55,0.04,2.17,296602.62,1376951.29,962955.08,0.039137973420019706,2.1698211090723696,11.546852630810818,False,True,False,-55843979.20000002,2.937375612335784,0.35601210585785636,0.2613062137079481,0.010934778448680457
2015-04-19,3059183.49,1667405.45,328814579.7,341848164.6,43261677.95,13574996.17,6061745.81,1391778.04,7.9,0.0042327138938602245,0.1,1347469.13,1289047.38,2388942.9,0.0042327138938602245,0.10252511474557566,7.901870218605333,True,False,False,-56295262.850000024,0.22535428015520392,0.03217115252923286,0.5450491791193603,0.017732275430213027
2015-04-22,2450991.59,1706286.38,77607332.2,355716609.9,69105653.62,8503620.96,4654949.42,744705.2,5.15,0.01,0.09,1939821.22,1185130.5,1627125.33,0.009595809814475234,0.08757506990292754,5.147431378856843,True,False,False,-347214931.32,0.2882291674957252,0.01077632814378697,0.6961616624722894,0.01308611768595403
2015-04-24,8273083.42,2342352.43,256910190.7,213964345.8,10752731.37,3168399.07,1965935.0,5930730.98,19.9,0.02,1.87,1896858.71,1208669.11,1151491.32,0.023084841297422307,1.8718383792481041,19.898604218548428,False,True,False,32193113.52999997,2.611124178874349,0.5502851946728003,0.2831293135927306,0.009188142971435196
2015-04-25,6700633.81,2984212.31,76173707.98,258105154.2,29590065.96,9811856.07,1746720.22,3716421.49,8.72,0.05,0.38,1385958.08,787294.6,292575.53,0.048788769623447706,0.3787684474258702,8.722696142310323,False,False,False,-211521512.17999995,0.6829119549039614,0.1255969315858869,0.4453626917421414,0.006767475161098507
2015-04-26,8843145.31,2462569.38,497689842.7,372025390.6,69551585.96,6432461.43,7373668.63,6380575.93,5.35,0.01,0.99,673015.05,387707.67,2969113.59,0.012820386076969056,0.9919338031693413,5.348913119162467,False,False,False,56112866.139999986,1.3747684935593933,0.09173875537028804,0.2784721152569187,0.019820337042339497
2015-05-08,8746575.25,2937353.97,498513584.2,383830247.2,56620725.98,14297020.37,2202339.05,5809221.28,6.78,0.01,0.41,285459.07,1261103.89,2240637.19,0.011653085219979448,0.4063239143304096,6.77897078422448,False,False,False,58062611.01999998,0.6117760920557463,0.10259884838021995,0.3358290400577072,0.005737794418407159
2015-05-10,5596725.72,1660494.58,326848747.2,399171925.2,70404172.6,2014457.22,7394060.23,3936231.14,5.67,0.01,1.95,1855089.65,1270342.42,1763126.12,0.012042974537061345,1.9539909316118413,5.669719712038773,False,False,False,-142727350.59999996,2.7782797591502093,0.05590906042406925,0.2966903620211712,0.018523497679089784
2015-05-22,3266040.66,2993801.01,380126471.3,311124054.5,62092607.91,3749491.47,3752707.48,272239.65,5.01,0.0007161817725268217,0.07,1182044.79,1217201.91,1249204.06,0.0007161817725268217,0.07260708610173208,5.010645630329429,True,False,False,6909808.890000045,0.871062299016245,0.004384413204138522,0.9166453579913484,0.012061772227900816
2015-05-23,5475236.55,3431391.75,396187202.1,341450147.1,66915219.19,3227445.67,6863538.31,2043844.81,5.1,0.01,0.63,1681542.98,1452625.76,2112203.69,0.0051587855416998585,0.6332700900275728,5.102727768558625,True,False,False,-12178164.189999998,1.6964612606476501,0.0305437960861591,0.6267111418227218,0.02010114322191194
2015-05-28,5524111.21,4550083.89,166915943.9,174866351.8,28202876.25,7226353.82,6062204.66,974027.32,6.2,0.01,0.13,1961915.35,779035.99,1465276.49,0.0058354360718443025,0.13478821329011537,6.200302063162796,True,False,False,-36153284.150000006,0.7644396257918077,0.034536453351987455,0.8236770979127337,0.034667645305104376
2015-05-31,9174392.97,3202325.87,290889559.2,152551802.9,29342137.33,3536842.09,3462900.03,5972067.1,5.2,0.02,1.69,562868.1,534451.75,1055031.7,0.02053035906969053,1.68853088377491,5.199069215180447,False,False,False,108995618.96999997,2.593950404497703,0.20353210922689113,0.34905043641268835,0.022699830248941618
2015-06-03,5405074.84,4614853.76,158540655.9,380121449.9,55635368.21,6635750.29,5553171.72,790221.09,6.83,0.004984343514375482,0.12,1583328.68,62318.59,1678937.86,0.004984343514375482,0.11908541694084754,6.832370524900674,True,False,False,-277216162.2099999,0.8145386133871532,0.014203574370484065,0.8538001594072284,0.014608940698981587
2015-06-05,3178497.44,2224123.38,410691700.4,382943778.8,16927450.24,2167667.11,6117223.63,954374.07,22.62,0.0023238211755204,0.44,827383.45,1083870.72,2305347.36,0.0023238211755204,0.44027704512248655,22.622649800800716,True,True,False,10820471.359999955,1.4663217545428366,0.05638026143741304,0.6997404975100436,0.01597420814399714
2015-06-11,6690752.48,3214184.49,429960687.2,288692861.4,34475143.55,3105733.01,2030482.91,3476567.98,8.37,0.01,1.12,1878735.47,519110.69,1416155.04,0.00808578105742687,1.1194033642962762,8.373942257304973,False,False,False,106792682.25,2.1543231367463878,0.10084274123348792,0.4803920784108875,0.007033367226862784
2015-06-19,6318036.49,2642226.81,227514325.4,373106660.4,72517686.3,3256382.85,3703287.84,3675809.68,5.15,0.02,1.13,1833195.65,659361.92,2712632.42,0.01615638783860069,1.1288014491293614,5.145043636065371,False,False,False,-218110021.29999998,1.9402007629416178,0.05068845777557578,0.4182037907159982,0.009925547391809572
2015-06-20,7098079.26,3486520.24,256751045.8,173939023.9,29684405.17,4299660.36,4063252.56,3611559.01,5.86,0.01,0.84,1303039.48,865060.78,2055142.15,0.014066384807691403,0.8399637896050002,5.859609545950689,False,False,False,53127616.73000002,1.6508465008152409,0.12166519724134325,0.49119206933172516,0.02336021249800747
2015-06-27,4480618.12,731416.16,246921405.8,249327376.5,26895016.51,12562159.67,2044850.27,3749201.96,9.27,0.02,0.3,377583.47,442491.23,1268078.05,0.015183786710807718,0.29845202246183516,9.270393137973945,False,False,False,-29300987.20999998,0.3566757816890573,0.13940136302225306,0.1632400129649969,0.008201467077964462
2015-06-28,9430569.9,2733648.11,164601779.9,155969352.0,17954645.23,6250233.32,507075.61,6696921.79,8.69,0.04,1.07,1663706.79,587212.58,1807549.78,0.0406855976531272,1.0714674872329406,8.686852343893403,False,False,False,-9322217.329999983,1.5088348573841721,0.37299103960073066,0.28987093452326773,0.0032511234001921093
2015-07-02,9322242.56,979692.14,257664859.1,211171901.3,12803418.35,10868491.96,5474830.32,8342550.43,16.49,0.03,0.77,1232482.83,1122366.71,2962590.25,0.0323775250499419,0.767590431193547,16.49340008482969,False,True,False,33689539.44999999,0.857731007605217,0.5502851946728003,0.10509189539904011,0.025925941312723313
2015-07-03,8896054.18,838120.02,336740664.6,190752902.0,33361880.43,6098112.65,6793247.74,8057934.16,5.72,0.02,1.32,304156.05,175598.65,1727335.62,0.023929198362697534,1.3213816507636997,5.717690356220727,False,False,False,112625882.17000002,1.4588208992826657,0.24153117438650326,0.0942125579545425,0.035612814634924925
2015-07-08,5766855.21,1608809.15,79993418.25,111934038.5,13508138.86,11014487.66,5984379.42,4158046.06,8.29,0.05,0.38,1998765.57,327040.1,930151.2,0.05197985222990518,0.3775069879192184,8.286414557926747,False,False,False,-45448759.11,0.523569991452512,0.3078178350914584,0.27897512446822814,0.053463445974032284
2015-07-13,6697913.12,3156038.0,356102500.6,217664559.1,39276155.65,11493239.46,5363484.18,3541875.11,5.54,0.01,0.31,1840047.26,1288879.29,1656076.75,0.009946223640755866,0.30817030501511883,5.541900817372894,False,False,False,99161785.85000002,0.5827698224952845,0.09017876244209252,0.47119721373752305,0.024641054116374978
2015-07-20,6778284.82,1333098.18,480425629.2,259231924.8,16053032.26,13049471.3,3452266.4,5445186.64,16.15,0.01,0.42,668903.94,823546.3,290242.22,0.011334088585297313,0.4172725863614106,16.148470930687584,False,True,False,205140672.14,0.5194298423415821,0.3391998814808337,0.1966719037929126,0.013317288766279299
2015-07-30,5938604.1,1495442.49,347136223.9,338948627.1,47007236.62,3371284.56,1741248.31,4443161.62,7.21,0.01,1.32,416423.18,1310834.69,1330136.66,0.01279947557786406,1.317943217466045,7.210562702079551,False,False,False,-38819639.82000005,1.7615256126584578,0.09452080018908375,0.25181717198491144,0.00513720419786884
2015-08-01,6867651.34,4748267.03,169270892.8,113793070.3,12018330.02,9076483.54,4515108.26,2119384.31,9.47,0.01,0.23,1659613.12,409328.04,837027.11,0.01252066598658597,0.23350279881629138,9.468293024957223,False,False,False,43459492.48000002,0.7566422954147726,0.17634599037246276,0.6913960530209444,0.039678235661420584
2015-08-02,3018423.79,677420.65,59425232.46,301543541.3,42438414.44,5038630.3,5264925.1,2341003.13,7.11,0.04,0.46,634806.87,102694.09,2492891.14,0.03939409293141198,0.46461101343355155,7.105438440126606,True,False,False,-284556723.28000003,0.5990564122158357,0.05516236082075455,0.22442860815114368,0.017459916658476942
2015-08-07,6846696.09,4619697.34,331098606.0,340230522.8,30881636.23,10961035.36,4698084.96,2226998.75,11.02,0.01,0.2,1864650.5,777463.79,349140.13,0.006726089175984027,0.20317412332478782,11.017244043224714,False,True,False,-40013553.03000003,0.6246395404384499,0.07211401408311971,0.6747338101872724,0.013808534640972547
2015-08-08,8643010.69,652756.9,221872837.8,139072208.7,11294330.15,5280055.05,6934511.85,7990253.79,12.31,0.04,1.51,1043812.51,1101928.84,2170945.51,0.03601276239682188,1.5132898642789718,12.313453463196309,False,True,False,71506298.95000002,1.6369167760855068,0.5502851946728003,0.07552424998794026,0.049862671448317915
2015-08-10,6114777.43,1838070.53,104623888.2,358911415.0,66136877.64,9977292.74,3765472.43,4276706.9,5.43,0.04,0.43,947184.58,639231.29,2101218.53,0.04087696389016443,0.4286440231280615,5.426797088209198,False,False,False,-320424404.44,0.6128694014845554,0.0646644814906324,0.3005948378402385,0.01049136993873544
2015-08-14,3195906.79,2633963.97,288635960.0,386349798.3,65757358.0,11492882.33,4456909.8,561942.82,5.88,0.0019468912328179757,0.05,786310.51,298933.38,1166354.67,0.0019468912328179757,0.048894855430056415,5.875385052726723,True,False,False,-163471196.3,0.2780770478836008,0.008545702520469267,0.8241679570385719,0.011535944420344219
2015-08-24,7502069.04,3633299.49,345415373.3,273226457.2,45030742.45,6105050.97,3348030.54,3868769.55,6.07,0.01,0.63,1231288.12,540098.23,2700564.99,0.011200339791014159,0.6336997953024461,6.067553905054479,False,False,False,27158173.650000036,1.2288298782213116,0.08591396320626286,0.48430632544538676,0.012253683535300037
2015-08-25,3526951.26,2029437.34,107643085.9,387098052.0,30598791.62,2739458.17,5128956.7,1497513.93,12.65,0.01,0.55,1784531.34,1364956.54,711049.33,0.013911845033792364,0.5466460289116223,12.650762710086392,False,True,False,-310053757.72,1.2874630825262792,0.048940296355402285,0.5754083882633525,0.01324976107087204
2015-08-31,9233779.51,1934386.26,247732245.4,317093068.1,29047230.87,11831299.29,1940175.27,7299393.25,10.92,0.03,0.62,277762.87,767165.73,489187.04,0.029464849189147987,0.616956183009381,10.916464619954322,False,True,False,-98408053.57000002,0.7804535481411189,0.2512939454596623,0.20949019390219337,0.006118630349207561
2015-09-07,8677085.1,595712.35,340614865.7,193925850.0,14801319.73,14601183.56,4394845.19,8081372.75,13.1,0.02,0.55,1061484.92,1295521.79,437193.67,0.023725836902015168,0.553473813735138,13.101929661511338,False,True,False,131887695.97,0.5942727220943176,0.5459900128783989,0.07519290696058137,0.022662503168092343
2015-09-13,6011211.36,2078203.17,163508459.1,178271684.1,25062132.9,10555328.83,5437305.8,3933008.19,7.11,0.02,0.37,1548486.31,656054.34,2996823.63,0.024053851474403625,0.37260877925676145,7.1131888419600555,False,False,False,-39825357.900000006,0.5694954138155448,0.15693030619911844,0.34572119420535563,0.03050010901871544
2015-09-14,9425392.97,3952347.3,389768867.9,332428357.0,55032350.16,14970742.06,3782876.19,5473045.67,6.04,0.01,0.37,373364.7,414228.41,1862512.03,0.014041772241810184,0.3655827912915093,6.040598957404221,False,False,False,2308160.7400000095,0.6295875603376737,0.09945142546316434,0.41932970992083735,0.011379523167453491
2015-09-18,6535065.04,4431547.01,399401350.9,199467085.6,34775939.21,3496900.32,7496507.68,2103518.03,5.74,0.01,0.6,965250.32,879811.53,1490419.44,0.00526667730407018,0.6015378871308519,5.735778533413188,False,False,False,165158326.08999997,1.8688165066140634,0.06048774174861458,0.6781182716430929,0.037582680157231915
2015-09-19,9910484.65,4928375.61,345272827.0,354459560.4,24058591.18,13482556.82,7419838.55,4982109.04,14.73,0.01,0.37,1084229.16,690687.88,1165105.33,0.014429484889640621,0.3695225695329204,14.733180249334948,False,True,False,-33245324.579999983,0.7350597355020084,0.20708232675492846,0.49728906143858465,0.02093282105757529
2015-09-22,8896357.65,2396106.51,493101382.8,250945806.5,26142040.93,10575973.55,6028493.1,6500251.14,9.6,0.01,0.61,1464329.51,1345589.46,1182989.31,0.013182382704119238,0.6146243756443585,9.599319623588395,False,False,False,216013535.37,0.8411856939638431,0.24865124943402803,0.269335676944148,0.024023087630276857
2015-09-27,3642326.6,1792575.46,376690959.5,139938390.6,25275558.57,14226551.39,590022.7,1849751.14,5.54,0.0049105270337659905,0.13,1218019.36,238961.08,1069014.76,0.0049105270337659905,0.13002104932473027,5.53651030945347,False,False,False,211477010.33,0.256023156993636,0.07318339315339609,0.49215121455610267,0.004216303313695534
2015-09-28,8284250.4,1833386.54,418003398.4,265036389.5,11723038.12,10433950.02,4646111.57,6450863.86,22.61,0.02,0.62,500449.89,551159.2,2471922.11,0.015432563191333137,0.6182571171641477,22.608165800283178,False,True,False,141243970.77999997,0.7939706807221222,0.550272360625916,0.2213098894258435,0.01753008927855169
2015-10-08,9010048.08,4038552.56,359998385.9,121685217.2,23832193.86,4114590.6,1061718.82,4971495.51,5.11,0.01,1.21,488087.29,1000382.17,1094602.91,0.01380977166764569,1.208260066019691,5.105917563226805,False,False,False,214480974.83999997,2.1897799698468177,0.20860419058373672,0.44822763698282064,0.008725125733678684
2015-10-09,4041956.41,902349.51,442995312.1,337482485.8,61534650.96,11546753.79,1296202.65,3139606.9,5.48,0.01,0.27,1290925.0,388121.95,500912.14,0.007087223756650674,0.27190385775082854,5.484430000576053,False,False,False,43978175.34000003,0.3500513203546882,0.05102177149003203,0.22324573015373017,0.003840799758622614
2015-10-15,5883801.71,1251652.76,161005489.0,177184216.5,14679041.68,9500760.96,964598.89,4632148.95,12.07,0.03,0.49,1841836.41,559979.24,2888110.98,0.028770130625795,0.4875555726012077,12.07055749023529,False,True,False,-30857769.180000007,0.6192979420040055,0.31556208170668537,0.21272857613007493,0.005444045237516966
2015-10-22,2143544.61,1538014.15,299788227.2,386129711.5,69314086.91,7152064.13,838635.23,605530.46,5.57,0.0020198607051904937,0.08,981478.9,864721.59,2597229.21,0.0020198607051904937,0.08466513288940546,5.570724923511801,True,False,False,-155655571.20999998,0.29970992583926953,0.008736037463585769,0.717509746624774,0.00244319789040753
2015-10-23,5700189.34,1294376.14,379882083.2,217232266.5,29010864.83,5852235.42,3784249.15,4405813.2,7.49,0.01,0.75,567055.32,1124280.65,327180.83,0.011597844159658437,0.752842782937806,7.487962450376906,False,False,False,133638951.87,0.9740191449782791,0.15186769597588726,0.22707599042666185,0.017420290323214946
2015-10-26,6606014.28,4008130.13,209923055.9,314116723.7,27698822.65,7626029.3,3662844.63,2597884.15,11.34,0.01,0.34,1909301.63,1222844.88,717265.25,0.012375411261341113,0.3406601322656864,11.340435933655108,False,True,False,-131892490.44999996,0.8662455938898636,0.09379041783929398,0.6067395497667619,0.0116607756086818
2015-10-28,1465135.49,760292.04,299401931.4,218092498.1,35786759.4,3048000.27,3868088.86,704843.45,6.09,0.0023541713532179306,0.23,1299934.32,878258.73,1674346.58,0.0023541713532179306,0.23124783056531684,6.094223164000706,True,False,False,45522673.899999976,0.48068745413857855,0.019695648944397015,0.5189226833895069,0.01773600143837318
2015-11-06,3437490.26,1192531.58,116999622.7,131457272.1,15615466.17,12185104.28,7747057.23,2244958.68,8.42,0.02,0.18,412675.51,1359746.75,2798300.94,0.01918774290201194,0.18423795385032193,8.41840202968465,True,False,False,-30073115.569999978,0.2821059369711032,0.1437650759548218,0.3469192607981383,0.058932131378070796
2015-11-07,4950742.79,4171249.06,187521897.0,313793912.1,40175114.51,5601900.25,7775558.43,779493.72,7.81,0.004156814390588209,0.14,872031.24,192892.93,2527090.72,0.004156814390588209,0.13914808997179126,7.810653832035587,True,False,False,-166447129.61,0.8837613254538047,0.019402401947254587,0.8425501458943699,0.024779188283047635
2015-11-08,1706107.43,1509982.57,444492842.8,216825000.5,16031488.4,14231442.2,6988033.25,196124.86,13.52,0.0004412328863712358,0.01,1860512.23,386513.94,2986902.47,0.0004412328863712358,0.013781095214650839,13.524945101167274,True,True,False,211636353.9,0.11988296098339211,0.012233727468498807,0.8850454217880055,0.032228909184298604
2015-11-13,4680576.5,911690.77,448788101.2,265654321.8,17659313.75,11386858.83,3917371.62,3768885.73,15.04,0.01,0.33,1970694.2,179542.86,927208.59,0.008397918126444302,0.3309855497699184,15.043298146282723,False,True,False,165474465.64999998,0.41105071819003136,0.2134219813609688,0.1947817261399317,0.014746124186713682
2015-11-15,2407933.38,1695200.19,226186564.2,341883114.3,16393140.01,7270496.73,6183324.2,712733.19,20.86,0.003151085443650768,0.1,642267.73,384565.16,2382229.82,0.003151085443650768,0.09803087965902983,20.855254947584626,True,True,False,-132089690.11000001,0.33119241633989427,0.043477527158630055,0.7040062669840144,0.018086076619081504
2015-11-17,5943039.98,4499366.36,363028165.9,361453029.8,30642919.93,9548387.94,2885297.09,1443673.62,11.8,0.003976753749728818,0.15,308016.5,1169787.96,1171209.68,0.003976753749728818,0.1511955346883403,11.79564580091242,False,True,False,-29067783.830000043,0.6224129159125892,0.04711279549396388,0.7570816240748224,0.007982495240381575
2015-11-18,7431363.3,4800431.74,51448218.62,317615397.1,52219648.99,14167184.23,7434813.43,2630931.56,6.08,0.05,0.19,1935089.67,159514.27,1566846.75,0.051137466574542406,0.18570603143769523,6.082296668842469,False,False,False,-318386827.47,0.5245476574140661,0.05038202306767363,0.6459691911442413,0.023408227365183987
2015-11-19,6941776.39,4379574.28,328815201.9,316542927.0,34170595.07,10739258.93,921682.21,2562202.11,9.26,0.01,0.24,432091.48,1249992.77,1725011.16,0.007792225223148967,0.2385827669023341,9.263605926427315,False,False,False,-21898320.170000017,0.6463924964699589,0.07498265993762221,0.6309010884172258,0.002911713171844146
2015-11-21,9593787.53,3448588.91,407388799.1,171242011.3,25074198.02,12525775.47,7346006.0,6145198.61,6.83,0.02,0.49,566363.48,914292.7,1129052.6,0.015084358292559644,0.4906042444013249,6.829411300150529,False,False,False,211072589.78,0.7659236390575345,0.24508056469436787,0.35946063003961487,0.042898386583012524
